SPECIMEN_ID	SERIES	RACK_OR_PLATE_ID	TUBE_OR_WELL_ID	PRESERVATIVE_SOLUTION	ORGANISM_PART	DATE_OF_COLLECTION	COLLECTION_LOCATION	DECIMAL_LATITUDE	DECIMAL_LONGITUDE	HAZARD_GROUP	REGULATORY_COMPLIANCE	SCIENTIFIC_NAME	LIFESTAGE	SEX	HABITAT	TIME_OF_COLLECTION	DURATION_OF_COLLECTION	COLLECTION_METHOD	OUTDOORS_INDOORS	DESCRIPTION_OF_COLLECTION_METHOD	PRESERVATION_APPROACH	DATE_OF_PRESERVATION	ELEVATION	WHAT_3_WORDS	IDENTIFIED_HOW	OTHER_ORGANISMS	BLOOD_MEAL	GRAVIDITY	COLLECTOR_SAMPLE_ID	OTHER_INFORMATION	MISC_METADATA	DNA_EXTRACTION_DESCRIPTION	DNA_EXTRACT_VOLUME_PROVIDED	DNA_EXTRACT_CONCENTRATION	SUPPLIER_SAMPLE_NAME	run	n_mosquito_targets	n_mosquito_reads	n_multiallelic	contamination_risk	NN_assignment	res_coarse	res_int	res_fine	VAE_species	species_call	call_method	plasmodium_detected	plasmodium_species	total_reads_P1	total_reads_P2
KAJO_010_B8	922	KAJO-010	B8	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KY.17.376						ANOSPP13031833	45792	60.0	7854.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_C8	923	KAJO-010	C8	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.378						ANOSPP13031834	45792	58.0	5154.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_D8	924	KAJO-010	D8	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KY.17.411						ANOSPP13031835	45792	58.0	4628.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_E8	925	KAJO-010	E8	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KY.17.361						ANOSPP13031836	45792	59.0	19565.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_F8	926	KAJO-010	F8	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.446						ANOSPP13031837	45792	55.0	4444.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_G8	927	KAJO-010	G8	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.331						ANOSPP13031838	45792	59.0	5730.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Uncertain_gambiae_coluzzii	Uncertain_gambiae_coluzzii	VAE	no			
KAJO_010_H8	928	KAJO-010	H8	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.410						ANOSPP13031839	45792	60.0	14338.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_A9	929	KAJO-010	A9	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KY.17.380						ANOSPP13031840	45792	60.0	13156.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_B9	930	KAJO-010	B9	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.414						ANOSPP13031841	45792	60.0	15859.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_C9	931	KAJO-010	C9	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.398						ANOSPP13031842	45792	59.0	8943.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_D9	932	KAJO-010	D9	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KY.17.353						ANOSPP13031843	45792	58.0	7925.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_E9	933	KAJO-010	E9	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.387						ANOSPP13031844	45792	58.0	6577.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_F9	934	KAJO-010	F9	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.317						ANOSPP13031845	45792	58.0	5398.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_G9	935	KAJO-010	G9	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.344						ANOSPP13031846	45792	60.0	15489.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_H9	936	KAJO-010	H9	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KY.17.379						ANOSPP13031847	45792	58.0	15739.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_arabiensis	Anopheles_arabiensis	VAE	no			
KAJO_010_A10	937	KAJO-010	A10	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	POTS	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.495						ANOSPP13031848	45792	61.0	13280.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_B10	938	KAJO-010	B10	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.438						ANOSPP13031849	45792	59.0	12314.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_C10	939	KAJO-010	C10	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.395						ANOSPP13031850	45792	60.0	11770.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_D10	940	KAJO-010	D10	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KY.17.375						ANOSPP13031851	45792	60.0	30394.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_E10	941	KAJO-010	E10	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KY.17.349						ANOSPP13031852	45792	54.0	1979.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_F10	942	KAJO-010	F10	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.316						ANOSPP13031853	45792	60.0	13518.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_G10	943	KAJO-010	G10	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.329						ANOSPP13031854	45792	59.0	8418.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_H10	944	KAJO-010	H10	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.337						ANOSPP13031855	45792	58.0	6176.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_A11	945	KAJO-010	A11	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.340						ANOSPP13031856	45792	59.0	9443.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_B11	946	KAJO-010	B11	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.435						ANOSPP13031857	45792	59.0	9614.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_C11	947	KAJO-010	C11	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KY.17.413						ANOSPP13031858	45792	61.0	33860.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_D11	948	KAJO-010	D11	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.307						ANOSPP13031859	45792	57.0	4835.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_E11	949	KAJO-010	E11	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.455						ANOSPP13031860	45792	59.0	14006.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_F11	950	KAJO-010	F11	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.346						ANOSPP13031861	45792	58.0	6557.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_G11	951	KAJO-010	G11	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.323						ANOSPP13031862	45792	60.0	12279.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_H11	952	KAJO-010	H11	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.310						ANOSPP13031863	45792	60.0	10067.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_A12	953	KAJO-010	A12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.393						ANOSPP13031864	45792	58.0	4044.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_B12	954	KAJO-010	B12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.326						ANOSPP13031865	45792	17.0	281.0	0.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KAJO_010_C12	955	KAJO-010	C12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.17.322						ANOSPP13031866	45792	60.0	12816.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_D12	956	KAJO-010	D12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KY.17.365						ANOSPP13031867	45792	58.0	18050.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_E12	957	KAJO-010	E12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KY.17.458						ANOSPP13031868	45792	60.0	30516.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_F12	958	KAJO-010	F12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KY.17.377						ANOSPP13031869	45792	56.0	3988.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_010_G12	959	KAJO-010	G12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2017-05-23	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	OUTDOORS	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2017-05-23			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KY.17.350						ANOSPP13031870	45792	57.0	3452.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
