SPECIMEN_ID	RACK_OR_PLATE_ID	TUBE_OR_WELL_ID	PRESERVATIVE_SOLUTION	ORGANISM_PART	DATE_OF_COLLECTION	COLLECTION_COUNTRY	COLLECTION_LOCATION	DECIMAL_LATITUDE	DECIMAL_LONGITUDE	SAMPLING_LOCATION_SIZE	PREDICTED_SCIENTIFIC_NAME	SPECIMEN_IDENTITY_RISK	IDENTIFIED_HOW	LIFESTAGE	SEX	TIME_OF_COLLECTION	DURATION_OF_COLLECTION	COLLECTION_METHOD	OUTDOORS_INDOORS	DESCRIPTION_OF_COLLECTION_METHOD	PRESERVATION_APPROACH	BLOOD_MEAL	GRAVIDITY	HABITAT	DATE_OF_PRESERVATION	ELEVATION	WHAT_3_WORDS	OTHER_ORGANISMS	BIOASSAYS	COLLECTOR_SAMPLE_ID	OTHER_INFORMATION	COLLECTION_EXPERIMENT	COLLECTION_EXPERIMENT_DAY	SUPPLIER_SAMPLE_NAME	run	n_mosquito_targets	n_mosquito_reads	n_multiallelic	contamination_risk	NN_assignment	res_coarse	res_int	res_fine	VAE_species	species_call	call_method	plasmodium_detected	plasmodium_species	total_reads_P1	total_reads_P2
OMOL_006_C2	GDNA00000499A	C2	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3013	PLATE 06, C-2, partial specimen	POST-MDA 2	5.0	NG-6-11	34891	60.0	11936.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	no			
OMOL_006_D2	GDNA00000499A	D2	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3045	PLATE 06, D-2, partial specimen	POST-MDA 2	5.0	NG-6-12	34891	58.0	3375.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_E2	GDNA00000499A	E2	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3087	PLATE 06, E-2, partial specimen	POST-MDA 2	6.0	NG-6-13	34891	60.0	11126.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_F2	GDNA00000499A	F2	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3099	PLATE 06, F-2, partial specimen	POST-MDA 2	6.0	NG-6-14	34891	60.0	18305.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_G2	GDNA00000499A	G2	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3114	PLATE 06, G-2, partial specimen	POST-MDA 2	6.0	NG-6-15	34891	57.0	3464.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_H2	GDNA00000499A	H2	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3127	PLATE 06, H-2, partial specimen	POST-MDA 2	6.0	NG-6-16	34891	3.0	38.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
OMOL_006_A3	GDNA00000499A	A3	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3001	PLATE 06, A-3, partial specimen	POST-MDA 2	5.0	NG-6-17	34891	60.0	25989.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_B3	GDNA00000499A	B3	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3018	PLATE 06, B-3, partial specimen	POST-MDA 2	5.0	NG-6-18	34891	61.0	29842.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_C3	GDNA00000499A	C3	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3014	PLATE 06, C-3, partial specimen	POST-MDA 2	5.0	NG-6-19	34891	60.0	16176.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_D3	GDNA00000499A	D3	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3046	PLATE 06, D-3, partial specimen	POST-MDA 2	5.0	NG-6-20	34891	58.0	4354.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_E3	GDNA00000499A	E3	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3088	PLATE 06, E-3, partial specimen	POST-MDA 2	6.0	NG-6-21	34891	59.0	15780.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_F3	GDNA00000499A	F3	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3100	PLATE 06, F-3, partial specimen	POST-MDA 2	6.0	NG-6-22	34891	45.0	1371.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_G3	GDNA00000499A	G3	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3116	PLATE 06, G-3, partial specimen	POST-MDA 2	6.0	NG-6-23	34891	3.0	43.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
OMOL_006_H3	GDNA00000499A	H3	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3128	PLATE 06, H-3, partial specimen	POST-MDA 2	6.0	NG-6-24	34891	0.0	0.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
OMOL_006_A4	GDNA00000499A	A4	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3007	PLATE 06, A-4, partial specimen	POST-MDA 2	5.0	NG-6-25	34891	58.0	9340.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_B4	GDNA00000499A	B4	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3019	PLATE 06, B-4, partial specimen	POST-MDA 2	5.0	NG-6-26	34891	59.0	6167.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_C4	GDNA00000499A	C4	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3004	PLATE 06, C-4, partial specimen	POST-MDA 2	5.0	NG-6-27	34891	59.0	18028.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_D4	GDNA00000499A	D4	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3047	PLATE 06, D-4, partial specimen	POST-MDA 2	5.0	NG-6-28	34891	60.0	16461.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_E4	GDNA00000499A	E4	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3089	PLATE 06, E-4, partial specimen	POST-MDA 2	6.0	NG-6-29	34891	59.0	4288.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_F4	GDNA00000499A	F4	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3101	PLATE 06, F-4, partial specimen	POST-MDA 2	6.0	NG-6-30	34891	55.0	4023.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_G4	GDNA00000499A	G4	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3117	PLATE 06, G-4, partial specimen	POST-MDA 2	6.0	NG-6-31	34891	59.0	4124.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_H4	GDNA00000499A	H4	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3129	PLATE 06, H-4, partial specimen	POST-MDA 2	6.0	NG-6-32	34891	58.0	4327.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_A5	GDNA00000499A	A5	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3009	PLATE 06, A-5, partial specimen	POST-MDA 2	5.0	NG-6-33	34891	60.0	11800.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_B5	GDNA00000499A	B5	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3020	PLATE 06, B-5, partial specimen	POST-MDA 2	5.0	NG-6-34	34891	60.0	42513.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Uncertain_gambiae_coluzzii	Uncertain_gambiae_coluzzii	VAE	no			
OMOL_006_C5	GDNA00000499A	C5	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3006	PLATE 06, C-5, partial specimen	POST-MDA 2	5.0	NG-6-35	34891	61.0	36223.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_D5	GDNA00000499A	D5	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3048	PLATE 06, D-5, partial specimen	POST-MDA 2	5.0	NG-6-36	34891	60.0	5258.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_E5	GDNA00000499A	E5	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3090	PLATE 06, E-5, partial specimen	POST-MDA 2	6.0	NG-6-37	34891	57.0	11599.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_F5	GDNA00000499A	F5	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3103	PLATE 06, F-5, partial specimen	POST-MDA 2	6.0	NG-6-38	34891	33.0	1120.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	low_load	Plasmodium_falciparum		186.0
OMOL_006_G5	GDNA00000499A	G5	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3118	PLATE 06, G-5, partial specimen	POST-MDA 2	6.0	NG-6-39	34891	55.0	2797.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_H5	GDNA00000499A	H5	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3130	PLATE 06, H-5, partial specimen	POST-MDA 2	6.0	NG-6-40	34891	2.0	24.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
OMOL_006_A6	GDNA00000499A	A6	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3010	PLATE 06, A-6, partial specimen	POST-MDA 2	5.0	NG-6-41	34891	59.0	9684.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_B6	GDNA00000499A	B6	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3021	PLATE 06, B-6, partial specimen	POST-MDA 2	5.0	NG-6-42	34891	52.0	3895.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_C6	GDNA00000499A	C6	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3037	PLATE 06, C-6, partial specimen	POST-MDA 2	5.0	NG-6-43	34891	22.0	459.0	0.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
OMOL_006_D6	GDNA00000499A	D6	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3049	PLATE 06, D-6, partial specimen	POST-MDA 2	5.0	NG-6-44	34891	18.0	533.0	0.0	medium	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_E6	GDNA00000499A	E6	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3091	PLATE 06, E-6, partial specimen	POST-MDA 2	6.0	NG-6-45	34891	55.0	5813.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_F6	GDNA00000499A	F6	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3105	PLATE 06, F-6, partial specimen	POST-MDA 2	6.0	NG-6-46	34891	44.0	1871.0	1.0	medium	yes	Myzomyia_Neocellia_series				Myzomyia_Neocellia_series	NN_COARSE	no			
OMOL_006_G6	GDNA00000499A	G6	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3119	PLATE 06, G-6, partial specimen	POST-MDA 2	6.0	NG-6-47	34891	59.0	7534.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_H6	GDNA00000499A	H6	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3131	PLATE 06, H-6, partial specimen	POST-MDA 2	6.0	NG-6-48	34891	13.0	195.0	0.0	medium	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_A7	GDNA00000499A	A7	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3011	PLATE 06, A-7, partial specimen	POST-MDA 2	5.0	NG-6-49	34891	60.0	7644.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_B7	GDNA00000499A	B7	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3022	PLATE 06, B-7, partial specimen	POST-MDA 2	5.0	NG-6-50	34891	59.0	24262.0	1.0	medium	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_C7	GDNA00000499A	C7	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3038	PLATE 06, C-7, partial specimen	POST-MDA 2	5.0	NG-6-51	34891	61.0	29565.0	1.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_D7	GDNA00000499A	D7	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3052	PLATE 06, D-7, partial specimen	POST-MDA 2	5.0	NG-6-52	34891	28.0	661.0	0.0	medium	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_E7	GDNA00000499A	E7	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3092	PLATE 06, E-7, partial specimen	POST-MDA 2	6.0	NG-6-53	34891	58.0	2635.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_006_F7	GDNA00000499A	F7	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3107	PLATE 06, F-7, partial specimen	POST-MDA 2	6.0	NG-6-54	34891	57.0	3126.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_G7	GDNA00000499A	G7	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3120	PLATE 06, G-7, partial specimen	POST-MDA 2	6.0	NG-6-55	34891	59.0	9237.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_H7	GDNA00000499A	H7	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3133	PLATE 06, H-7, partial specimen	POST-MDA 2	6.0	NG-6-56	34891	23.0	536.0	0.0	medium	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_A8	GDNA00000499A	A8	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3002	PLATE 06, A-8, partial specimen	POST-MDA 2	5.0	NG-6-57	34891	60.0	13747.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_B8	GDNA00000499A	B8	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3023	PLATE 06, B-8, partial specimen	POST-MDA 2	5.0	NG-6-58	34891	59.0	6455.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_C8	GDNA00000499A	C8	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3039	PLATE 06, C-8, partial specimen	POST-MDA 2	5.0	NG-6-59	34891	60.0	23815.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_D8	GDNA00000499A	D8	NONE	WHOLE_ORGANISM	2018-09-26	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3053	PLATE 06, D-8, partial specimen	POST-MDA 2	5.0	NG-6-60	34891	60.0	13724.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_006_E8	GDNA00000499A	E8	NONE	WHOLE_ORGANISM	2018-09-27	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF3093	PLATE 06, E-8, partial specimen	POST-MDA 2	6.0	NG-6-61	34891	20.0	486.0	0.0	medium	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
